期号,开奖日期,销售额,奖池,直选注数,直选单注奖金,组选3注数,组选3单注奖金,组选6注数,组选6单注奖金
18227,2018-08-22,13633906,0.0,2359,1040,5315,346,0,173
18228,2018-08-23,13499978,0.0,5149,1040,0,346,8834,173
18229,2018-08-24,14286566,0.0,4797,1040,4524,346,0,173
18230,2018-08-25,13463814,0.0,9932,1040,0,346,14574,173
18231,2018-08-26,13573342,0.0,17086,1040,0,346,18444,173
18232,2018-08-27,14019772,0.0,2922,1040,0,346,9602,173
18233,2018-08-28,14097926,0.0,11898,1040,0,346,0,173
18234,2018-08-29,12318162,0.0,4247,1040,3952,346,0,173
18235,2018-08-30,13215896,0.0,4150,1040,0,346,8617,173
18236,2018-08-31,14524730,0.0,9134,1040,0,346,8210,173
18237,2018-09-01,14052434,0.0,3725,1040,0,346,7462,173
18238,2018-09-02,14834276,0.0,12209,1040,0,346,14047,173
18239,2018-09-03,15795634,0.0,7948,1040,0,346,11234,173
18240,2018-09-04,15823692,0.0,11419,1040,0,346,17121,173
18241,2018-09-05,14414578,0.0,2967,1040,0,346,6865,173
18242,2018-09-06,14325604,0.0,3671,1040,0,346,9575,173
18243,2018-09-07,14727746,0.0,4866,1040,0,346,4558,173
18244,2018-09-08,13599858,0.0,12963,1040,0,346,11327,173
18245,2018-09-09,14445916,0.0,4368,1040,0,346,4651,173
18246,2018-09-10,14163100,0.0,8376,1040,0,346,11416,173
18247,2018-09-11,14479500,0.0,5091,1040,5151,346,0,173
18248,2018-09-12,13843238,0.0,4246,1040,4578,346,0,173
18249,2018-09-13,13778448,0.0,5877,1040,0,346,11112,173
18250,2018-09-14,14613498,0.0,8553,1040,0,346,14016,173
18251,2018-09-15,13973458,0.0,2342,1040,2186,346,0,173
18252,2018-09-16,12656124,0.0,9361,1040,0,346,13689,173
18253,2018-09-17,13599930,0.0,6260,1040,0,346,13073,173
18254,2018-09-18,14270992,0.0,2493,1040,0,346,4514,173
18255,2018-09-19,13600802,0.0,5201,1040,0,346,7470,173
18256,2018-09-20,13921742,0.0,10462,1040,0,346,10493,173
18257,2018-09-21,14639842,0.0,6718,1040,0,346,10209,173
18258,2018-09-22,13791646,0.0,2509,1040,0,346,6006,173
18259,2018-09-23,13529262,0.0,3751,1040,0,346,13173,173
18260,2018-09-24,13779280,0.0,6856,1040,12249,346,0,173
18261,2018-09-25,13671260,0.0,7341,1040,0,346,13264,173
18262,2018-09-26,14091100,0.0,4407,1040,0,346,13933,173
18263,2018-09-27,13963792,0.0,4531,1040,0,346,11843,173
18264,2018-09-28,14686626,0.0,5674,1040,0,346,9212,173
18265,2018-09-29,14474226,0.0,3498,1040,0,346,11142,173
18266,2018-09-30,13503222,0.0,4101,1040,0,346,8390,173
18267,2018-10-01,13023932,0.0,2099,1040,0,346,4040,173
18268,2018-10-02,12671594,0.0,3510,1040,0,346,8603,173
18269,2018-10-03,13214008,0.0,4948,1040,0,346,11458,173
18270,2018-10-04,13196896,0.0,6142,1040,7212,346,0,173
18271,2018-10-05,13302366,0.0,7786,1040,7858,346,0,173
18272,2018-10-06,13131834,0.0,3867,1040,0,346,8109,173
18273,2018-10-07,13168616,0.0,3819,1040,0,346,7674,173
18274,2018-10-08,14143444,0.0,4992,1040,7928,346,0,173
18275,2018-10-09,13812380,0.0,6026,1040,5350,346,0,173
18276,2018-10-10,14072728,0.0,9192,1040,0,346,17489,173
18277,2018-10-11,14773190,0.0,4509,1040,0,346,14477,173
18278,2018-10-12,14812170,0.0,6111,1040,0,346,10979,173
18279,2018-10-13,14092462,0.0,5042,1040,0,346,11185,173
18280,2018-10-14,13826254,0.0,4187,1040,0,346,9958,173
18281,2018-10-15,14427776,0.0,5393,1040,0,346,7233,173
18282,2018-10-16,14374466,0.0,6163,1040,0,346,7596,173
18283,2018-10-17,14819470,0.0,12395,1040,8775,346,0,173
18284,2018-10-18,13661982,0.0,4132,1040,6337,346,0,173
18285,2018-10-19,14546762,0.0,1699,1040,2073,346,0,173
18286,2018-10-20,13384310,0.0,4145,1040,0,346,9344,173
18287,2018-10-21,13696806,0.0,1706,1040,0,346,5397,173
18288,2018-10-22,14215532,0.0,10661,1040,0,346,14976,173
18289,2018-10-23,13982510,0.0,2812,1040,0,346,4510,173
18290,2018-10-24,14374356,0.0,4437,1040,5182,346,0,173
18291,2018-10-25,14077730,0.0,4879,1040,0,346,14792,173
18292,2018-10-26,14709972,0.0,3887,1040,0,346,10588,173
18293,2018-10-27,13670164,0.0,3843,1040,3635,346,0,173
18294,2018-10-28,13341350,0.0,4257,1040,0,346,14153,173
18295,2018-10-29,14156518,0.0,8446,1040,0,346,15762,173
18296,2018-10-30,14228456,0.0,1683,1040,2442,346,0,173
18297,2018-10-31,13758960,0.0,3589,1040,0,346,11828,173
18298,2018-11-01,13965732,0.0,4908,1040,0,346,18833,173
18299,2018-11-02,15616640,0.0,2898,1040,0,346,7815,173
18300,2018-11-03,14177752,0.0,5150,1040,0,346,5946,173
18301,2018-11-04,14705040,0.0,4964,1040,0,346,5172,173
18302,2018-11-05,14633344,0.0,3857,1040,4798,346,0,173
18303,2018-11-06,14126882,0.0,8184,1040,0,346,13984,173
18304,2018-11-07,14345694,0.0,4377,1040,3006,346,0,173
18305,2018-11-08,13919962,0.0,3168,1040,0,346,6266,173
18306,2018-11-09,15081506,0.0,75235,1040,0,346,0,173
18307,2018-11-10,12755800,0.0,4835,1040,0,346,7675,173
18308,2018-11-11,14215216,0.0,4977,1040,0,346,8414,173
18309,2018-11-12,15022984,0.0,9282,1040,0,346,22587,173
18310,2018-11-13,14726790,0.0,9468,1040,0,346,12445,173
18311,2018-11-14,15129756,0.0,4838,1040,0,346,12027,173
18312,2018-11-15,15363240,0.0,4754,1040,7634,346,0,173
18313,2018-11-16,15481278,0.0,9119,1040,9464,346,0,173
18314,2018-11-17,14444894,0.0,4383,1040,0,346,14575,173
18315,2018-11-18,14309718,0.0,3018,1040,3534,346,0,173
18316,2018-11-19,14980284,0.0,4749,1040,0,346,22243,173
18317,2018-11-20,15135156,0.0,7179,1040,6398,346,0,173
18318,2018-11-21,14991958,0.0,7013,1040,0,346,14877,173
18319,2018-11-22,15091422,0.0,9836,1040,0,346,12590,173
18320,2018-11-23,15738756,0.0,4668,1040,0,346,7986,173
18321,2018-11-24,14515906,0.0,2988,1040,0,346,11173,173
18322,2018-11-25,14640184,0.0,4869,1040,5503,346,0,173
18323,2018-11-26,14933778,0.0,8589,1040,0,346,14648,173
18324,2018-11-27,15090888,0.0,2011,1040,0,346,5179,173
18325,2018-11-28,14819254,0.0,3763,1040,5820,346,0,173
18326,2018-11-29,14866652,0.0,4538,1040,0,346,13054,173
18327,2018-11-30,15668322,0.0,3535,1040,0,346,7547,173
18328,2018-12-01,14728478,0.0,5436,1040,0,346,15691,173
18329,2018-12-02,14647382,0.0,2401,1040,0,346,4988,173
18330,2018-12-03,14727214,0.0,5630,1040,0,346,10834,173
18331,2018-12-04,15155820,0.0,6978,1040,0,346,12933,173
18332,2018-12-05,15476692,0.0,4998,1040,0,346,11541,173
18333,2018-12-06,15103962,0.0,4105,1040,0,346,11044,173
18334,2018-12-07,16267322,0.0,7629,1040,10263,346,0,173
18335,2018-12-08,14656148,0.0,3918,1040,0,346,9070,173
18336,2018-12-09,14869370,0.0,2695,1040,0,346,5824,173
18337,2018-12-10,14792396,0.0,6957,1040,5704,346,0,173
18338,2018-12-11,14714764,0.0,3337,1040,5087,346,0,173
18339,2018-12-12,14850148,0.0,5795,1040,0,346,8340,173
18340,2018-12-13,15121192,0.0,5206,1040,0,346,10404,173
18341,2018-12-14,16516970,0.0,2845,1040,3008,346,0,173
18342,2018-12-15,15048096,0.0,5637,1040,0,346,13421,173
18343,2018-12-16,14863648,0.0,3527,1040,0,346,14878,173
18344,2018-12-17,15370312,0.0,4412,1040,5419,346,0,173
18345,2018-12-18,14857702,0.0,5442,1040,0,346,10828,173
18346,2018-12-19,15858924,0.0,8578,1040,0,346,15483,173
18347,2018-12-20,16087958,0.0,5590,1040,0,346,13190,173
18348,2018-12-21,16311066,0.0,7374,1040,5780,346,0,173
18349,2018-12-22,14780844,0.0,4204,1040,3887,346,0,173
18350,2018-12-23,14972516,0.0,4834,1040,0,346,10237,173
18351,2018-12-24,15437808,0.0,8259,1040,0,346,13021,173
18352,2018-12-25,15414850,0.0,3105,1040,0,346,10340,173
18353,2018-12-26,15444126,0.0,7941,1040,0,346,15235,173
18354,2018-12-27,15550184,0.0,3886,1040,0,346,9437,173
18355,2018-12-28,16504454,0.0,7903,1040,0,346,21517,173
18356,2018-12-29,16003254,0.0,8387,1040,12587,346,0,173
18357,2018-12-30,14785980,0.0,5122,1040,7998,346,0,173
18358,2018-12-31,15108550,0.0,3386,1040,0,346,9304,173
19001,2019-01-01,15138886,0.0,2600,1040,4558,346,0,173
19002,2019-01-02,14958490,0.0,9225,1040,0,346,21822,173
19003,2019-01-03,15709018,0.0,3739,1040,0,346,9087,173
19004,2019-01-04,17143378,0.0,3097,1040,0,346,8117,173
19005,2019-01-05,15832330,0.0,2744,1040,0,346,8158,173
19006,2019-01-06,15790470,0.0,3697,1040,0,346,8831,173
19007,2019-01-07,16377494,0.0,2739,1040,0,346,8742,173
19008,2019-01-08,16233066,0.0,4338,1040,0,346,11300,173
19009,2019-01-09,16003492,0.0,8817,1040,10949,346,0,173
19010,2019-01-10,16067266,0.0,5185,1040,0,346,8016,173
19011,2019-01-11,16572328,0.0,4092,1040,0,346,10376,173
19012,2019-01-12,15947852,0.0,7114,1040,0,346,12786,173
19013,2019-01-13,15952160,0.0,6989,1040,5718,346,0,173
19014,2019-01-14,15841646,0.0,4379,1040,0,346,10626,173
19015,2019-01-15,15332602,0.0,6925,1040,6758,346,0,173
19016,2019-01-16,15599062,0.0,4754,1040,0,346,17630,173
19017,2019-01-17,16361618,0.0,9050,1040,0,346,12996,173
19018,2019-01-18,17404128,0.0,3229,1040,0,346,8294,173
19019,2019-01-19,15882770,0.0,34510,1040,0,346,0,173
19020,2019-01-20,14459512,0.0,6394,1040,0,346,8477,173
19021,2019-01-21,15925050,0.0,7054,1040,9624,346,0,173
19022,2019-01-22,16042836,0.0,2261,1040,0,346,6293,173
19023,2019-01-23,16328734,0.0,3656,1040,5903,346,0,173
19024,2019-01-24,16180944,0.0,4627,1040,4230,346,0,173
19025,2019-01-25,17207322,0.0,3786,1040,0,346,8954,173
19026,2019-01-26,16873682,0.0,4764,1040,0,346,15158,173
19027,2019-01-27,16886102,0.0,6617,1040,0,346,11733,173
19028,2019-01-28,17290318,0.0,5108,1040,0,346,5691,173
19029,2019-01-29,17191104,0.0,4110,1040,0,346,11090,173
19030,2019-01-30,17884064,0.0,9698,1040,7819,346,0,173
19031,2019-01-31,17609024,0.0,5812,1040,0,346,8576,173
19032,2019-02-01,17236538,0.0,3900,1040,4044,346,0,173
19033,2019-02-02,16590310,0.0,2764,1040,0,346,9244,173
19034,2019-02-03,14118290,0.0,8307,1040,4246,346,0,173
19035,2019-02-11,12884006,0.0,3455,1040,4062,346,0,173
19036,2019-02-12,12919338,0.0,2579,1040,0,346,6467,173
19037,2019-02-13,13868440,0.0,5428,1040,5061,346,0,173
19038,2019-02-14,13576378,0.0,2571,1040,0,346,7041,173
19039,2019-02-15,14692712,0.0,4692,1040,5573,346,0,173
19040,2019-02-16,13671418,0.0,3346,1040,0,346,5398,173
19041,2019-02-17,13678064,0.0,2848,1040,0,346,4339,173
19042,2019-02-18,13644856,0.0,4860,1040,0,346,13373,173
19043,2019-02-19,14073502,0.0,2609,1040,0,346,5288,173
19044,2019-02-20,14112966,0.0,2644,1040,0,346,5673,173
19045,2019-02-21,14545210,0.0,5731,1040,9061,346,0,173
19046,2019-02-22,15161470,0.0,2386,1040,0,346,6617,173
19047,2019-02-23,13906010,0.0,4710,1040,6327,346,0,173
19048,2019-02-24,14165782,0.0,3324,1040,5227,346,0,173
19049,2019-02-25,14507570,0.0,6914,1040,0,346,14703,173
19050,2019-02-26,15085598,0.0,5054,1040,5505,346,0,173
19051,2019-02-27,14994824,0.0,5213,1040,5787,346,0,173
19052,2019-02-28,15409980,0.0,3295,1040,3729,346,0,173
19053,2019-03-01,15918034,0.0,4592,1040,0,346,12433,173
19054,2019-03-02,14718688,0.0,2390,1040,0,346,9129,173
19055,2019-03-03,14644906,0.0,7711,1040,0,346,13324,173
19056,2019-03-04,15531278,0.0,4453,1040,5393,346,0,173
19057,2019-03-05,14959702,0.0,4985,1040,5372,346,0,173
19058,2019-03-06,15168428,0.0,4972,1040,0,346,10597,173
19059,2019-03-07,15640186,0.0,4105,1040,0,346,7587,173
19060,2019-03-08,16348368,0.0,4875,1040,0,346,14838,173
19061,2019-03-09,15283106,0.0,5435,1040,10359,346,0,173
19062,2019-03-10,15252002,0.0,2120,1040,3177,346,0,173
19063,2019-03-11,15524896,0.0,1847,1040,3366,346,0,173
19064,2019-03-12,15139608,0.0,6497,1040,0,346,19796,173
19065,2019-03-13,15571880,0.0,2480,1040,0,346,9021,173
19066,2019-03-14,15999934,0.0,3212,1040,0,346,5523,173
19067,2019-03-15,16962734,0.0,8889,1040,0,346,14369,173
19068,2019-03-16,15690148,0.0,3523,1040,4290,346,0,173
19069,2019-03-17,15162338,0.0,4238,1040,0,346,8271,173
19070,2019-03-18,16062046,0.0,2988,1040,4882,346,0,173
19071,2019-03-19,16124118,0.0,3390,1040,0,346,7664,173
19072,2019-03-20,15966334,0.0,13978,1040,0,346,13214,173
19073,2019-03-21,15816528,0.0,7215,1040,0,346,15708,173
19074,2019-03-22,16149604,0.0,4882,1040,0,346,11739,173
19075,2019-03-23,15532364,0.0,6099,1040,0,346,11956,173
19076,2019-03-24,15734640,0.0,4310,1040,0,346,6095,173
19077,2019-03-25,16002362,0.0,2518,1040,0,346,10039,173
19078,2019-03-26,16269178,0.0,3692,1040,0,346,10091,173
19079,2019-03-27,16676794,0.0,7751,1040,0,346,11258,173
19080,2019-03-28,16412766,0.0,5175,1040,0,346,10822,173
